video_title, video_id, comments
movie to watch in English class recommend,LZ0v9A5iEG4,"Really cool!!! I came across this and was really impressed!!! Super format! My congradulations!!! ""Like"" without doubt!!!"
movie to watch in English class recommend,6TJZ-3hcHBw,Which movie is your favorite to watch?
movie to watch in English class recommend,6TJZ-3hcHBw,"Hi, Jessica .I like romantic movies..🥰"
movie to watch in English class recommend,6TJZ-3hcHBw,Jessica my favourite movie is demon slayer !
movie to watch in English class recommend,6TJZ-3hcHBw,"I like comedy movies,love u"
movie to watch in English class recommend,6TJZ-3hcHBw,Hi! Jess pls next video for india
movie to watch in English class recommend,6TJZ-3hcHBw, @Vikash Singh  wow it may hard to say about it
movie to watch in English class recommend,6TJZ-3hcHBw, @anindita basak  me too
movie to watch in English class recommend,6TJZ-3hcHBw, @Kha Tran  it was fine cuz o like the comedy too
movie to watch in English class recommend,6TJZ-3hcHBw,I love fantasy movie. It's so fantastic for me.
movie to watch in English class recommend,6TJZ-3hcHBw,Happiness to learn English with you Jessica!
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,always surprising us with your good videos 😊👍🏻
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,I'm happy to watch and hear the Jessica's videos! ✊💓
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you so much!
movie to watch in English class recommend,6TJZ-3hcHBw,Always interested to watch your videos. 😀
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,"Please, continue your efforts....!"
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,"Hi, GOOD MORNING J essica. how are you? thnx for your video.. i want to say somthing, if  think this idea is good then please do it for us, that is make a weekly english series, .. ike previous one..🥰my english maybe not so good,, but i'm trying to explain my feelings .. I hope I can learn english very soon, that I can use this like my mother tongue..thanks jessica.. for your support ..GOD bless you😇  AMEN"
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,the subject is daily people share the day nice video jess thanks catch you later
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,"Nc, continue this type of videos"
movie to watch in English class recommend,6TJZ-3hcHBw,Okay I will
movie to watch in English class recommend,6TJZ-3hcHBw,I like to watch action movie especially Holiwood action movie. Jame bond is my idol.
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,Nice 👍
movie to watch in English class recommend,6TJZ-3hcHBw,Great job thanks
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,wowww l like this conversation
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,My favorite movie is Disney movies
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,"Hi. My name is Hoa, i come from vietnam, my favorite movie is horror film, because it is interesting and entertainment"
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,Which movie is favorite to watch?
movie to watch in English class recommend,6TJZ-3hcHBw,Which favorite movie to watch?
movie to watch in English class recommend,6TJZ-3hcHBw,Wow
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw,Loads of homework or lot of homework
movie to watch in English class recommend,6TJZ-3hcHBw,Thank you for your comment! #EnglishJessica
movie to watch in English class recommend,6TJZ-3hcHBw, @Learn English with Jessica  I wanted to know where are you from please
movie to watch in English class recommend,6TJZ-3hcHBw, @Learn English with Jessica   Indian?
movie to watch in English class recommend,6TJZ-3hcHBw,Jessica...
movie to watch in English class recommend,6TJZ-3hcHBw,👋
movie to watch in English class recommend,4uerFSSBhko,"All the OOE are professional English teachers that's why their way of teaching is more effective and efficient than others English lesson on YouTube .It's great honour to be Oxford online English student , because  each  subject of  English episode is inspiring for us to keep continue our dream of speaking English .for you kind dedication of time and patience I would like to say thank you very much from the depth of my "
movie to watch in English class recommend,4uerFSSBhko,"Thank you for the kind comment, Tsewang! So glad you enjoy our lessons!"
movie to watch in English class recommend,4uerFSSBhko, @Oxford Online English  omg im a big fan
movie to watch in English class recommend,4uerFSSBhko,No
movie to watch in English class recommend,4uerFSSBhko,"I'd like to talk about a movie I've seen recently named ""shoplifters"". It was a great film and directed by a Japanese director. It was a thought-provoking and touching drama which has a really interesting and original story.the acting also was very good and believable.the movie  got good reviews and won several awards such as Canne film festival and nominated for golden globe too."
movie to watch in English class recommend,4uerFSSBhko,"Im going to tell about one of my favorite movies ""The Chronicles of Narnia: Prince Caspian"". The director of the film is Andrew Adamson. It is a Action, Fantasy film and is based on the novel by C.S.Lewis. The film tells the story of the four children from the human world who saved Narnia. They were four Pevensie brothers who were later crowned king and queen of Narnia. After several years passed, now they are back to that place. Since the four Pevensie brothers left Narnia. Narnia's condition began to fall apart when the Telmarine invaded. After King Telmarine is assassinated, Lord Miraz attempts to usurp the throne. In the hands of Lord Miraz, the Telmarine Kingdom became a cruel kingdom and tried to conquer Narnia. I enjoyed this film because the acting cast is well acted and because I like genres film Action, Fantasy."
movie to watch in English class recommend,4uerFSSBhko,"thanks a lot , guys! I've seen many of your videos but hasn't had a chance to express my gratitude. You're really doing great job! videos you produce are so informative and thoughtful. You really help us, English learners,to improve. please, keep posting new videos))"
movie to watch in English class recommend,4uerFSSBhko,"Thank you so much, Igor! We're happy you enjoy the lessons!"
movie to watch in English class recommend,4uerFSSBhko,"I could say that I’m really into romantic films, and I have my favorite one, in the title “Cinderella” I could say that, this movie is kinda musical too, cause I could find a lot of parts where they are singing and it was amazing. So this movie was released on 11 March 2015, it’s a Kenneth Branagh film. Lily James and Richard Madden are in it. It’s set in the 1870-the 1880s somewhere in rural France. It’s based on a book by Masaru Mizutani, who is from Japan. The reason why I’m really into this movie is that I thought it was touching, where cinderella should survive from her devil’s stepmother and finally could found her soulmate. All of the character or artist that are in it is believable, their acting was so excellent and I am still amazed by a lot of special effects that are given in this film, it looks like they working hard on it."
movie to watch in English class recommend,4uerFSSBhko,"I enjoy watching movies, like romcom, thriller, sci-fi, or fantasy. One of my favorite movies is Twilight. It’s a romantic and fantasy movie. It stars Kristen Stewart who was Bella, a female lead character and Robert Pattinson who was Edward, a male lead character. The movie was released in 2008. The movie combined romantic love with Vampire and human beings, which is set in a small town in the US, and the plot was really attractive. I was touched by Bella sincerely and deeply loved Edward, she preferred to become a vampire for staying with Edward forever. On the contrary, Edward constantly tried to prevent her from being a vampire and protected her all the time. they got lots of difficulties but she eventually became a vampire and his wife. It was so sweet and lovely. The movie was based on a series of the same name book written by Stephenie Meyer. There were three sequels after the first movie. I like the first one and the second one most."
movie to watch in English class recommend,4uerFSSBhko,"Excellent, Julia! Here are some corrections for you: 1) '...like rom-coms, thrillers, sci-fi, or fantasy movies...' not, '...like romcom, thriller, sci-fi, or fantasy. One of my favorite movies...'.2) '...who is Bella,' not, 'was'.3) '...become a vampire to stay with Edward forever,' not, 'for staying'.Hope this is useful for you!"
movie to watch in English class recommend,4uerFSSBhko, @Oxford Online English  thank you so much.
movie to watch in English class recommend,4uerFSSBhko,"I'm going to talk about my favorite film from the last few years which was Bahubali. It's a historical film and the cast and crew were amazing. Director Mr.Rajamouli took almost 5 years to complete this movie and both the lead actors were quite incredible. Their acting skills in this movie were outstanding. I watched a plethora of movies but it is the best one. It's a historical movie but it is having all emotions like love, happiness, sadness, helping nature and so on."
movie to watch in English class recommend,4uerFSSBhko,"My favorite kind  of movies are of drama, romantics, rom-com, historical film  and my favorite movie is “THE MAN WHO KNEW INFINITY “it is based on the book by Robert Knigel. It was directed by Matt Brown and it stars Devel Patel and Jeremy Irons. The history was really  touching because I think that is a movie that help to make  awareness of various problems in society, as the people can not access o the education and as the dreams can be fulfilled for the love of vocations.The story is of Ramanujan of young Indian that was love the numbers and He wanted that the world know his mathematical formulas. He lifed in a situation of poverty, He worked in a company as accounting assistant and his boss helped him for that Ramanujan can go to Cambridge.In Cambridge He  make a change in the mathematics and He could show his love for the numbers, He was member of the university and He died young but He did history. The actor was very original in the scenes. I would say it is one the best movies of historical film I have ever seen."
movie to watch in English class recommend,4uerFSSBhko,You're doing a really well work with these videos. It's amazing found lessons like this in your channel. Cheers for you.
movie to watch in English class recommend,4uerFSSBhko,"The last film I saw was Avengers Endgame, this is a type of movie of  sci-fi, but it has a little of comedy and Action. I like it so much, it's impressive!The central  characters are Ironman, Captain América, Hulk, Thor, Black widow and many others. This movie has been the biggest hit around the world!"
movie to watch in English class recommend,4uerFSSBhko,"Hi Estefania, thanks for sharing! Here's a correction for you: 'Endgame. This is a sci-fi movie, but...' not, 'Endgame, this is a type of movie of  sci-fi...'."
movie to watch in English class recommend,4uerFSSBhko,"I want to talk about the movie ""The Medium"", which is one of my favorite movies. The director of the film is Banjong Pisanthanakun. It is a Horror or Supernatural film and is based on the true story of a shaman from Northern Thailand in the Isan area. Shot in footage or pseudo-documentary style resembling Paranormal Activity and The Blair Witch Project, the film begins with a documentary team investigating and surveying the shamanic practices of the Isan people in northeastern Thailand. The film tells the story of the shaman's nephew who is possessed by many evil spirits that he eventually makes everyone possessed and die. I enjoyed the film because the acting cast is very believable, and the screenplay is quite good with the nuances of regional traditions there. This is the best horror documentary I've ever seen."
movie to watch in English class recommend,4uerFSSBhko,"Thanks a bunch, Oxford Online English! Your videos not only help me explain to my students, but they're also examples to them."
movie to watch in English class recommend,4uerFSSBhko,"The last film I watched ""Now&Ever"" .It's drama,but it's a  bit of  romantic-comedy.It was directed by Christinakyi. It's rated PG-13.The main actors are Zenkyi  and Pyaing Phyo Thu. The guest actor is U Kyaw Thu.I like this film because it is the most famous movie of our country(Myanmar)."
movie to watch in English class recommend,4uerFSSBhko,"Thanks for sharing, Hlaing. Here are a few suggestions for you: 1) 'The last film I watched was ""Now&Ever"",' not, 'The last film I watched ""Now&Ever""'.2) 'It's a drama but it's a bit of a romantic comedy,' not, 'It's drama,but it's a  bit of romantic-comedy'.3) '...famous movie in our country (Myanmar),' not, '...famous movie of our country(Myanmar)'.Hope this helps you!"
movie to watch in English class recommend,4uerFSSBhko,"My favorite film is v de vendetta, I like this film a lot because of its history, characters and plot, and it has very good elaborated dialogues that would make it very easy to find similarities with ous current reality"
movie to watch in English class recommend,4uerFSSBhko,Excellent vocabulary and explanation. Great! Your videos really assist to non-native speakers to improve English.
movie to watch in English class recommend,4uerFSSBhko,So glad you enjoyed the lesson!
movie to watch in English class recommend,4uerFSSBhko,"The Wolf of Wall Street.It is a very interesting movie, because it deals with issues of money and power, it is not an unpredictable film, because it is a society that turns you into money. It's a movie based on real events, it's based on the life of Jordan Beltford and it's the best movie I've seen."
movie to watch in English class recommend,4uerFSSBhko,"1. My favorite movie is Ice Age 2, because it's so funny, it has very outgoing characters, they also make people think about the reality of the earth, it's really amazing.  2. It is an elephant, a sloth, a lion, who begin a journey, and meet another elephant and two sariguellas and begin a journey through the ice, to save themselves from the flood"
movie to watch in English class recommend,4uerFSSBhko,"One of my favorite movies is Knives Out. It was directed by Rian Johnson and released on 2019. I like this movie because it has a plot twist and the actors were acted well. The genre is mistery and crime. And the characters are Hugh Drysdale, Daniel Craig, Marta Cabrera, and etc. It was taken place for the set in Boston, Massachussets. The story was about a man with his family which his children were fighting for inheritance. And some accident happened. Go watch this movie to get know what will happen next after that. This film also got an award for Outstanding Motion Picture Enesemble."
movie to watch in English class recommend,4uerFSSBhko,"My favorite movies are the Sherlock Holmes saga with Robert Dawnie Jr. and I've seen them many times, they fascinate me because they are simply very complete, thanks to their plot, their cast and their scenery, they make this movie one of the best. I think they are very interesting since they keep you in suspense all the time and the story of a private detective who does not miss any detail is great, thanks to his ability to solve mysteries and his deductive ability."
movie to watch in English class recommend,4uerFSSBhko,"One of my favorite movie is ""The Greatest Showman"" this movies is quite memorable in my memory because it’s very amazing and I can watch it again and again. This movies was first released on December 29, 2017. It directed by Michael Gracey. The main character in this movies is P.T. Barnum, played by Hugh Jackman, in case you didn't know he is the one who played Wolverine in the X-Men movie. And the other famous Actor that became my favorite are Zach Efron and Zendaya. All of the actors in this movie have really gotten into their own character so they act really well. It is Musical, Romance, and Drama, actually I have never seen a movies based on a musical before, because I used to think that a musical movies is less challenging and boring, but after watching this movies I realized that not all movies have to be and action, but it can be enjoyed by seeing the good storyline. Also The Greatest Showman win the Best Original Song by Motion Picture award on 2018 Golden Globes."
movie to watch in English class recommend,YNOp_e0CorY,7:14 Exercise C
movie to watch in English class recommend,YNOp_e0CorY,1:09 Exercise A
movie to watch in English class recommend,YNOp_e0CorY,4:10 Exercise B
movie to watch in English class recommend,YNOp_e0CorY,Aprendan los de logística xd
movie to watch in English class recommend,YNOp_e0CorY,Esta bueno xd
movie to watch in English class recommend,YNOp_e0CorY,https://cslearningenglish.com/
postmodernism movies recommend,qebm_7gGSKw,"I learnt about this in my second year of uni. I always found it somewhat difficult to grasp but you've managed to sum it up well, thank you"
postmodernism movies recommend,qebm_7gGSKw,my film teacher is refusing to teach us this for a while but i thought i should look into it so thank you very much for this explanation! it was great x
postmodernism movies recommend,qebm_7gGSKw,"Great job ! Thank you ! My English is not that good, so it was a little bit hard for me to follow but it's excellent. Could you maybe write the essential ideas of the video, I mean the caracteristics of postmodernism in film. So for exemple: Parody, intertextuality, referenciality, questionning the ""grands récits"" (Lyotard)...what else ?"
postmodernism movies recommend,qebm_7gGSKw,"Saidi Lydia Thankyou for the comment! Yes, briefly the video says that postmodernist film challenges the mainstream conventions of narrative structure and characterisation. These films challenge the audience's suspension of disbelief through the use of self referentiality, intersexuality and parody. The idea behind postmodernism is to contradict and contest the meta narratives which create, what we see as, 'normality' in the form of society's set of 'collective ideals'. The aim of this theory is to show that these ideals and beliefs are simply social constructions and should not dictate human lives, or in film's case, story narratives.Thanks for watching, I hope you found my explanation useful!"
postmodernism movies recommend,qebm_7gGSKw,this actually helps me in my studies of theories in cinema thankyou! u a life saver
postmodernism movies recommend,qebm_7gGSKw,This is great! you should make more videos.
postmodernism movies recommend,qebm_7gGSKw,TeaDrinker3000 Thankyou for watching!
postmodernism movies recommend,qebm_7gGSKw,Thank you!
postmodernism movies recommend,qebm_7gGSKw,Hi - I do not see the transcript - I appreciate all this work and excellent presentation. I find the music underneath really distracting.
postmodernism movies recommend,qebm_7gGSKw,thank you
postmodernism movies recommend,qebm_7gGSKw,Useless
postmodernism movies recommend,qebm_7gGSKw,Thank you!
postmodernism movies recommend,f8EfyhIv72I,We appreciate your feedback.  Let us know what you think and what subjects you're looking to have explained in understandable language.
postmodernism movies recommend,f8EfyhIv72I,University Quick Course modernism and post-modernism stems from CULTURAL MARXISM Which is to destroy society.
postmodernism movies recommend,f8EfyhIv72I,"Yep, nothing happened between  the enlightenment period of the 1700's in France to World War I in the 1930s and mentally everybody perspective stayed the same from 1700's to After World War II in the 1960's United States with Bob Dylan, and computers were being made. Yep Nothing happened at all."
postmodernism movies recommend,f8EfyhIv72I, @Internet Azzhole  Appreciate the comments but the video is meant to be a brief introduction and overview.  More comprehensive information can be found all over the internet and in textbooks on all 3 periods.  Thank you for your comments.
postmodernism movies recommend,f8EfyhIv72I,Can you please explain cartesian dualism
postmodernism movies recommend,f8EfyhIv72I,"In other words, Post Modernism is Multiculturalism!"
postmodernism movies recommend,f8EfyhIv72I,"Development  of the 1960's culture  wasn't  a product of postmodernism ,  it was the cause of it, (postmodern)"
postmodernism movies recommend,f8EfyhIv72I,"This how a physicist gave postmodernism a hilarious black eye and live to tell about .For anyone who pays attention to popular accounts of physics and cosmology, quantum gravity is a thing. How could it not be? Quantum gravity is the place where the two pillars of modern physics—quantum mechanics and relativity—collide head-on at the very instant of the Big Bang. The two theories, each triumphant in its own realm, just don’t play well together. If you are looking for fundamental challenges to our ideas about the universe, quantum gravity isn’t a bad place to start.A bit over two decades ago, quantum gravity also proved to be the perfect honey trap for a bunch of academics with a taste for nonsense and an envious bone to pick with science.In 1994, NYU physicist Alan Sokal ran across a book by biologist Paul Gross and mathematician Norman Levitt. In Higher Superstition: The Academic Left and Its Quarrels with Science[3], Gross and Levitt raised an alarm about those in the new field of “cultural studies” who were declaring that scientific knowledge, and at some level reality itself, is nothing but a social construct. Unsure whether he should take Gross and Levitt at face value, Sokal went to the library and dove into the literature that they were criticizing. When he came up for air, he was much more familiar with the postmodernist critique of science. He was also appalled at the depth of its ignorance about the subject.Most scientists respond to such nonsense with a muttered, “good grief,” but Sokal felt compelled to do more. He decided to give postmodernists a first-hand demonstration of the destructive testing of ideas that tie science to a reality that cuts across all cultural divides.Sokal had a hypothesis: Those applying postmodernism to science couldn’t tell the difference between sense and nonsense if you rubbed their noses in it. He predicted that the cultural science studies crowd would publish just about anything, so long as it sounded good and supported their ideological agenda. To test that prediction, Sokal wrote a heavily footnoted and deliciously absurd 39-page parody entitled, “Transgressing The Boundaries. Toward A Transformative Hermeneutics of Quantum Gravity.”[The paper is worth reading just for a belly laugh. It promises “emancipatory mathematics” at the foundation of “a future post-modern and liberatory science.” “Physical ‘reality’,” it declares, “is at bottom a social and linguistic concept.” He embraces the notion, seriously proposed by some, that logic itself is invalidated by “contamination of the social” When he showed it to friends, Sokal says, “the scientists would figure out quickly that either it was a parody or I had gone off my rocker.”Sokal submitted his paper to a trendy journal called Social Text. Understanding the importance of ego, he freely and glowingly cited work by several of the journal’s editors. For their part, the folks at Social Text were thrilled to receive Sokal’s manuscript. Here at last was a physicist who was “on their side!” After minor revisions, the paper was accepted and scheduled to appear in an upcoming special “Science Wars” edition.The bait had been taken, but the trap had yet to be sprung. That came with a piece by Sokal in Lingua Franca that appeared just after Social Text hit the stands, exposing “Transgressing the Boundaries” as the hoax it was.Parody sometimes succeeds where reasoned discourse fails. Sokal’s little joke burst free of the ivory tower on May 18, 1996, when The New York Times ran a front-page article entitled, “Postmodern Gravity Deconstructed, Slyly.”The Sokal Hoax became a hot topic of conversation around the world!Reactions to Sokal’s article were, shall we say, mixed. The editors of Social Text were not amused, to put it mildly, and they decried Sokal’s unethical behavior. One insisted that the original paper was not a hoax at all, but that fearing reprisal from the scientific hegemony, Sokal had “folded his intellectual resolve.” It was lost on them that had they showed the paper to anyone who knew anything about science or mathematics, the hoax would have been spotted instantly.As most scientists did: When I heard about it, I busted a gut!I still laugh, but the Sakai Hoax carries a serious message. In addition to diluting intellectual rigor, the postmodern assault on science undermines the very notion of truth and robs scientists and scholars of their ability to speak truth to power. As conservative columnist George Will correctly observed, “the epistemology that Sokal attacked precludes serious discussion of knowable realities.” Today, from climate change denial, to the anti-vaccine movement, to the nonsensical notion of “alternative facts,” that blade is wielded on both sides of the political aisle.Sokal gets the last word. Quoting from his 1996 Lingua Franca article, “Anyone who believes that the laws of physics are mere social conventions is invited to try transgressing those conventions from the windows of my apartment. (I live on the 21st floor.)”"
postmodernism movies recommend,f8EfyhIv72I,Vincent  NOT Theodore (that was his brother)
postmodernism movies recommend,f8EfyhIv72I,Ha ha. Yes
postmodernism movies recommend,f8EfyhIv72I,"Thank you! You cannot possibly know how refreshing it is to me to be able to watch the short video and get the information I want out of it.… Versus listening to a really, really long one. I don’t mind long videos, but there are just so many that I’m trying to keep up with. I like how it shed some light on how people are thinking these days.… And how inconsistently they are thinking!"
postmodernism movies recommend,f8EfyhIv72I,"In a multitude of words, selfish & hateful ego hides itself."
postmodernism movies recommend,f8EfyhIv72I, @John Graham  - Projection?
postmodernism movies recommend,f8EfyhIv72I,I'm a lecturer of sociology at a university and I benefit immensely from your videos. Thank you very much.
postmodernism movies recommend,f8EfyhIv72I,Oh those poor students
postmodernism movies recommend,f8EfyhIv72I, @Pratheek Bhat  excuse me?
postmodernism movies recommend,f8EfyhIv72I, @Pratheek Bhat  🤭🤣🤣🤣🤣🤣
postmodernism movies recommend,f8EfyhIv72I, @AyK S  rip students
postmodernism movies recommend,f8EfyhIv72I,Thank you so much! Really needed this. A concise and simple explanation. 💛 Hope this channel grows.
postmodernism movies recommend,f8EfyhIv72I,This is the most concise discussion of this topic that I have yet come across.  Great job!!
postmodernism movies recommend,f8EfyhIv72I,"thanks so much for all your efforts. the videos aren't long, but are thorough and clear and provide great examples to help students of every level understand and review concepts the knowledge of and familiarity with which is often assumed."
postmodernism movies recommend,f8EfyhIv72I,"Thanks this has joined up some of the dots! I hadn't fully appreciated liberalism's development from the enlightenment, and haven't realised it can be thought of as a modernist ideology, which it is so clear to me now that is it.I think both modernism and postmodernism have some truth to them. I agree that people are too diverse and prone to tragedy to reach a perfect state of harmony. I also believe the best way we can get as close to peace and prosperity as possible is to push on with the fundamental tenets of modernism and imo liberalism."
postmodernism movies recommend,f8EfyhIv72I,Thank you so much for this video. Concise and to the point. Just enough information for me to begin to grasp this concept without overwhelming me.
postmodernism movies recommend,f8EfyhIv72I,"Thank you, this definitely helped me grasp the concepts more. They are very difficult ones to grasp."
postmodernism movies recommend,f8EfyhIv72I,Great explanation and clearly explained differences.
postmodernism movies recommend,f8EfyhIv72I,"Thank you so much, this video was well structured and informative I can’t tell you how many times I’ve heard these terms thrown around in the last two years and I’ve only just know begin to understand"
postmodernism movies recommend,f8EfyhIv72I,"Felt extremely vague about the two before this video, thank you so very much!"
postmodernism movies recommend,f8EfyhIv72I,Watched a couple of videos of this topic and this was very clear and easy to understand!
postmodernism movies recommend,f8EfyhIv72I,"I feel like the presentation of information was messy and confusing. There was the initial presentation of modernism which then jumped into postmodernism, back into modernism and then presented the section on postmodernism. I also think that the visuals provided disappeared too quickly, resembling a random flash rather than a supporting image to be looked at and understood. I think it would have been better to present the info first as modernism, post modernism, compare and contrast, and then conclusion."
postmodernism movies recommend,f8EfyhIv72I,Found the postmodernist in the thread! ^^^
postmodernism movies recommend,f8EfyhIv72I,"Yes, interesting information but poorly organized."
postmodernism movies recommend,f8EfyhIv72I,"Have a presentation about modernity and postmodernity in about 5 minutes, and god knows I am stressed, but this has helped me so much with building up my presentation. So honestly, thank you. This whole thing is great."
postmodernism movies recommend,f8EfyhIv72I,This was great. I agree whole heartedly with post modernity in it tells us that there is no objective truth. Or the objective truths that are cannot be correct because they aren’t. Post modernity argues for truths to only be discoverable once we go past the age of reason and into an age of enhanced spirituality
postmodernism movies recommend,f8EfyhIv72I,"Thank you for the upload, I quite enjoy learning about these 'ism's' as I fancy myself as something of a thinker and really get annoyed when some punk ask's a great question with a term I have never heard before, and most of the time it ends in ism. Maybe you could point me in the direction of your favourite summary on neo-classicialism?"
postmodernism movies recommend,f8EfyhIv72I,"you did an amazing job! great video, way to cover costs of history in 9min!"
postmodernism movies recommend,f8EfyhIv72I,I think this is the only video I've seen that actually manages to explain these two in a way that's understandable.
postmodernism movies recommend,f8EfyhIv72I,"This was pretty fair.  Reminiscent of what we were taught in college where the emphasis was on the art and literature, not the deeply destructive subjectivism, relativism and nihilism that's led to identity politics, distortion and rejection of science, the paradoxical positions of leftists, and the legal bonanza wrapped in ""social justice""."
postmodernism movies recommend,f8EfyhIv72I,"Not gonna lie, I totally get what the postmodernists are getting at, it’s like you study human nature in and out and it’s like this gigantic “WTF! Why didn’t anyone explain the game to me earlier”  And that happens in soo many places. Not that it can’t have it’s good sides too, just that we really have to find our own meaning in it and figure it out."
postmodernism movies recommend,f8EfyhIv72I,Great course really helps get an overview!!
postmodernism movies recommend,f8EfyhIv72I,"Very understable. Thank you. I don't think quantum mechanics was initially the reason why postmodernists critiqued modernist and enlightenment grand narratives. Lyotard did this but also later expressed he did not understand the hard sciences well enough. Quantum Mechanics does not undermine reason and logic at all and those who think it does are usually not physicist. It does not undermine the possibility of a deterministic world either because the probabilistic nature can be easily summarized in simple and elegant statistics that actually predicts a ""very"" deterministic macro world. Otherwise something like a computer would not work."
postmodernism movies recommend,f8EfyhIv72I,"It's not that quantum mechanics negates determinism, but moreso that the concepts of mutually assured destruction, the heat death of the universe, and the concepts of black holes  make the foundation of science more exposed to critique than it had been in decades. Instead of asking ""what can we learn from science"" we ask ""how did we shape science to ask questions we wanted the answers to?""Of course I'm using postmodern in a cultural sense than a philosophical sense here."
postmodernism movies recommend,f8EfyhIv72I,"...or a car, planet, human-being or universe. Quantum Mechanics was discovered due to the Scientific Enquiry  and subsequent Method developed from Modernism. As R states, if you put in the effort to gain a fuller understanding of it, it reinforces the Modernism ideals at a macro level. If you look at it with a nihilistic approach (ie, TL;DR) you will end up deducing that it is all too hard, cherry pick the bits that work for whatever argument you can come up with (and too be fair, this is QUANTUM MECHANICS - you can bend this any way you want...) and come up with ANYTHING you want to determine."
postmodernism movies recommend,f8EfyhIv72I,"I can finally understand it now, thank you for this no bullshit-straight to the point video!"
postmodernism movies recommend,f8EfyhIv72I,"Please allow me to point out a mistake in this video.  Theodore Van Gogh was the brother of the famous painter Vincent Van Gogh.  Theo was not even a painter, he was an art dealer."
postmodernism movies recommend,f8EfyhIv72I,"Thank you, Desiree.  Appreciate it."
postmodernism movies recommend,f8EfyhIv72I,"Thank you so much, this is an incredible thing you do here."
